id,name,number
PAF_171,"Annihilape",171
PAF_172,"Tauros de Paldea",172
PAF_173,"Riolu",173
PAF_174,"Lucario",174
PAF_175,"Hawlucha",175
PAF_176,"Nacli",176
PAF_177,"Naclstack",177
PAF_178,"Garganacl",178
PAF_179,"Glimmet",179
PAF_180,"Wooper de Paldea",180
PAF_181,"Murkrow",181
PAF_182,"Sneasel",182
PAF_183,"Weavile",183
PAF_184,"Sableye",184
PAF_185,"Pawniard",185
PAF_186,"Bisharp",186
PAF_187,"Kingambit",187
PAF_188,"Mabosstiff",188
PAF_189,"Shroodle",189
PAF_190,"Grafaiai",190
PAF_191,"Scizor",191
PAF_192,"Varoom",192
PAF_193,"Revavroom",193
PAF_194,"Noibat",194
PAF_195,"Cyclizar",195
PAF_196,"Pidgey",196
PAF_197,"Pidgeotto",197
PAF_198,"Jigglypuff",198
PAF_199,"Doduo",199
PAF_200,"Dodrio",200
PAF_201,"Ditto",201
PAF_202,"Snorlax",202
PAF_203,"Wingull",203
PAF_204,"Pelipper",204
PAF_205,"Skwovet",205
PAF_206,"Greedent",206
PAF_207,"Lechonk",207
PAF_208,"Oinkologne",208
PAF_209,"Tandemaus",209
PAF_210,"Maushold",210
PAF_211,"Flamigo",211
PAF_212,"Forretress ex",212
PAF_213,"Toedscruel ex",213
PAF_214,"Espathra ex",214
PAF_215,"Alakazam ex",215
PAF_216,"Mew ex",216
PAF_217,"Gardevoir ex",217
PAF_218,"Glimmora ex",218
PAF_219,"Clodsire de Paldea ex",219
PAF_220,"Noivern ex",220
PAF_221,"Pidgeot ex",221
PAF_222,"Wigglytuff ex",222
PAF_223,"Squawkabilly ex",223
PAF_224,"Wugtrio",224
PAF_225,"Palafin",225
PAF_226,"Pawmi",226
PAF_227,"Clive",227
PAF_228,"Juiz",228
PAF_229,"Noêmia",229
PAF_230,"Estudante de Paldea",230
PAF_231,"Estudante de Paldea",231
PAF_232,"Mew ex",232
PAF_233,"Gardevoir ex",233
PAF_234,"Charizard ex",234
PAF_235,"Arven",235
PAF_236,"Clive",236
PAF_237,"Kissera",237
PAF_238,"Noêmia",238
PAF_239,"Penélope",239
PAF_240,"Wo-Chien ex",240
PAF_241,"Chi-Yu ex",241
PAF_242,"Chien-Pao ex",242
PAF_243,"Miraidon ex",243
PAF_244,"Ting-Lu ex",244
PAF_245,"Koraidon ex",245
